2025-09-08 01:03:44,201 - INFO - Starting Casino Bot Service...
2025-09-08 01:03:44,201 - INFO - Script directory: C:\Users\velib\OneDrive\Desktop\sff
2025-09-08 01:03:44,201 - INFO - Main script: C:\Users\velib\OneDrive\Desktop\sff\main.py
2025-09-08 01:03:44,201 - INFO - Log file: C:\Users\velib\OneDrive\Desktop\sff\bot_service.log
2025-09-08 01:03:44,201 - INFO - Starting Casino Bot...
2025-09-08 01:28:21,500 - INFO - Bot: 2025-09-08 01:28:21,500 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot8275019346:AAGPXX3fjw3g7Kg-ltTHsCNCa7FaUdaRCzM/getUpdates "HTTP/1.1 200 OK"
2025-09-08 01:28:31,579 - INFO - Bot: 2025-09-08 01:28:31,576 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot8275019346:AAGPXX3fjw3g7Kg-ltTHsCNCa7FaUdaRCzM/getUpdates "HTTP/1.1 200 OK"
2025-09-08 01:28:41,649 - INFO - Bot: 2025-09-08 01:28:41,649 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot8275019346:AAGPXX3fjw3g7Kg-ltTHsCNCa7FaUdaRCzM/getUpdates "HTTP/1.1 200 OK"
2025-09-08 01:28:51,721 - INFO - Bot: 2025-09-08 01:28:51,721 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot8275019346:AAGPXX3fjw3g7Kg-ltTHsCNCa7FaUdaRCzM/getUpdates "HTTP/1.1 200 OK"
2025-09-08 01:29:01,809 - INFO - Bot: 2025-09-08 01:29:01,797 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot8275019346:AAGPXX3fjw3g7Kg-ltTHsCNCa7FaUdaRCzM/getUpdates "HTTP/1.1 200 OK"
2025-09-08 01:29:11,921 - INFO - Bot: 2025-09-08 01:29:11,920 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot8275019346:AAGPXX3fjw3g7Kg-ltTHsCNCa7FaUdaRCzM/getUpdates "HTTP/1.1 200 OK"
2025-09-08 01:29:22,004 - INFO - Bot: 2025-09-08 01:29:22,000 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot8275019346:AAGPXX3fjw3g7Kg-ltTHsCNCa7FaUdaRCzM/getUpdates "HTTP/1.1 200 OK"
2025-09-08 01:29:32,091 - INFO - Bot: 2025-09-08 01:29:32,090 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot8275019346:AAGPXX3fjw3g7Kg-ltTHsCNCa7FaUdaRCzM/getUpdates "HTTP/1.1 200 OK"
2025-09-08 01:29:42,174 - INFO - Bot: 2025-09-08 01:29:42,173 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot8275019346:AAGPXX3fjw3g7Kg-ltTHsCNCa7FaUdaRCzM/getUpdates "HTTP/1.1 200 OK"
2025-09-08 01:29:52,288 - INFO - Bot: 2025-09-08 01:29:52,279 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot8275019346:AAGPXX3fjw3g7Kg-ltTHsCNCa7FaUdaRCzM/getUpdates "HTTP/1.1 200 OK"
2025-09-08 01:30:02,370 - INFO - Bot: 2025-09-08 01:30:02,369 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot8275019346:AAGPXX3fjw3g7Kg-ltTHsCNCa7FaUdaRCzM/getUpdates "HTTP/1.1 200 OK"
2025-09-08 01:30:12,444 - INFO - Bot: 2025-09-08 01:30:12,443 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot8275019346:AAGPXX3fjw3g7Kg-ltTHsCNCa7FaUdaRCzM/getUpdates "HTTP/1.1 200 OK"
2025-09-08 01:30:22,529 - INFO - Bot: 2025-09-08 01:30:22,525 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot8275019346:AAGPXX3fjw3g7Kg-ltTHsCNCa7FaUdaRCzM/getUpdates "HTTP/1.1 200 OK"
2025-09-08 01:30:32,617 - INFO - Bot: 2025-09-08 01:30:32,616 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot8275019346:AAGPXX3fjw3g7Kg-ltTHsCNCa7FaUdaRCzM/getUpdates "HTTP/1.1 200 OK"
2025-09-08 01:30:42,703 - INFO - Bot: 2025-09-08 01:30:42,703 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot8275019346:AAGPXX3fjw3g7Kg-ltTHsCNCa7FaUdaRCzM/getUpdates "HTTP/1.1 200 OK"
2025-09-08 01:30:52,829 - INFO - Bot: 2025-09-08 01:30:52,828 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot8275019346:AAGPXX3fjw3g7Kg-ltTHsCNCa7FaUdaRCzM/getUpdates "HTTP/1.1 200 OK"
2025-09-08 01:31:02,912 - INFO - Bot: 2025-09-08 01:31:02,911 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot8275019346:AAGPXX3fjw3g7Kg-ltTHsCNCa7FaUdaRCzM/getUpdates "HTTP/1.1 200 OK"
2025-09-08 01:31:13,003 - INFO - Bot: 2025-09-08 01:31:12,999 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot8275019346:AAGPXX3fjw3g7Kg-ltTHsCNCa7FaUdaRCzM/getUpdates "HTTP/1.1 200 OK"
2025-09-08 01:31:23,088 - INFO - Bot: 2025-09-08 01:31:23,087 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot8275019346:AAGPXX3fjw3g7Kg-ltTHsCNCa7FaUdaRCzM/getUpdates "HTTP/1.1 200 OK"
2025-09-08 01:31:33,173 - INFO - Bot: 2025-09-08 01:31:33,172 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot8275019346:AAGPXX3fjw3g7Kg-ltTHsCNCa7FaUdaRCzM/getUpdates "HTTP/1.1 200 OK"
2025-09-08 01:31:43,255 - INFO - Bot: 2025-09-08 01:31:43,254 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot8275019346:AAGPXX3fjw3g7Kg-ltTHsCNCa7FaUdaRCzM/getUpdates "HTTP/1.1 200 OK"
2025-09-08 01:31:53,356 - INFO - Bot: 2025-09-08 01:31:53,354 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot8275019346:AAGPXX3fjw3g7Kg-ltTHsCNCa7FaUdaRCzM/getUpdates "HTTP/1.1 200 OK"
2025-09-08 01:32:03,432 - INFO - Bot: 2025-09-08 01:32:03,432 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot8275019346:AAGPXX3fjw3g7Kg-ltTHsCNCa7FaUdaRCzM/getUpdates "HTTP/1.1 200 OK"
2025-09-08 01:32:13,708 - INFO - Bot: 2025-09-08 01:32:13,707 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot8275019346:AAGPXX3fjw3g7Kg-ltTHsCNCa7FaUdaRCzM/getUpdates "HTTP/1.1 200 OK"
2025-09-08 01:32:23,779 - INFO - Bot: 2025-09-08 01:32:23,778 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot8275019346:AAGPXX3fjw3g7Kg-ltTHsCNCa7FaUdaRCzM/getUpdates "HTTP/1.1 200 OK"
2025-09-08 01:32:33,853 - INFO - Bot: 2025-09-08 01:32:33,850 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot8275019346:AAGPXX3fjw3g7Kg-ltTHsCNCa7FaUdaRCzM/getUpdates "HTTP/1.1 200 OK"
2025-09-08 01:32:43,932 - INFO - Bot: 2025-09-08 01:32:43,931 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot8275019346:AAGPXX3fjw3g7Kg-ltTHsCNCa7FaUdaRCzM/getUpdates "HTTP/1.1 200 OK"
2025-09-08 01:32:54,055 - INFO - Bot: 2025-09-08 01:32:54,051 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot8275019346:AAGPXX3fjw3g7Kg-ltTHsCNCa7FaUdaRCzM/getUpdates "HTTP/1.1 200 OK"
2025-09-08 01:33:04,132 - INFO - Bot: 2025-09-08 01:33:04,127 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot8275019346:AAGPXX3fjw3g7Kg-ltTHsCNCa7FaUdaRCzM/getUpdates "HTTP/1.1 200 OK"
2025-09-08 01:33:14,208 - INFO - Bot: 2025-09-08 01:33:14,207 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot8275019346:AAGPXX3fjw3g7Kg-ltTHsCNCa7FaUdaRCzM/getUpdates "HTTP/1.1 200 OK"
2025-09-08 01:33:24,290 - INFO - Bot: 2025-09-08 01:33:24,286 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot8275019346:AAGPXX3fjw3g7Kg-ltTHsCNCa7FaUdaRCzM/getUpdates "HTTP/1.1 200 OK"
2025-09-08 01:33:34,368 - INFO - Bot: 2025-09-08 01:33:34,368 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot8275019346:AAGPXX3fjw3g7Kg-ltTHsCNCa7FaUdaRCzM/getUpdates "HTTP/1.1 200 OK"
2025-09-08 01:33:44,452 - INFO - Bot: 2025-09-08 01:33:44,451 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot8275019346:AAGPXX3fjw3g7Kg-ltTHsCNCa7FaUdaRCzM/getUpdates "HTTP/1.1 200 OK"
2025-09-08 01:33:54,552 - INFO - Bot: 2025-09-08 01:33:54,549 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot8275019346:AAGPXX3fjw3g7Kg-ltTHsCNCa7FaUdaRCzM/getUpdates "HTTP/1.1 200 OK"
2025-09-08 01:34:04,672 - INFO - Bot: 2025-09-08 01:34:04,669 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot8275019346:AAGPXX3fjw3g7Kg-ltTHsCNCa7FaUdaRCzM/getUpdates "HTTP/1.1 200 OK"
2025-09-08 01:34:14,772 - INFO - Bot: 2025-09-08 01:34:14,769 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot8275019346:AAGPXX3fjw3g7Kg-ltTHsCNCa7FaUdaRCzM/getUpdates "HTTP/1.1 200 OK"
2025-09-08 01:34:24,850 - INFO - Bot: 2025-09-08 01:34:24,849 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot8275019346:AAGPXX3fjw3g7Kg-ltTHsCNCa7FaUdaRCzM/getUpdates "HTTP/1.1 200 OK"
2025-09-08 01:34:34,934 - INFO - Bot: 2025-09-08 01:34:34,933 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot8275019346:AAGPXX3fjw3g7Kg-ltTHsCNCa7FaUdaRCzM/getUpdates "HTTP/1.1 200 OK"
2025-09-08 01:34:45,010 - INFO - Bot: 2025-09-08 01:34:45,008 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot8275019346:AAGPXX3fjw3g7Kg-ltTHsCNCa7FaUdaRCzM/getUpdates "HTTP/1.1 200 OK"
2025-09-08 01:34:55,082 - INFO - Bot: 2025-09-08 01:34:55,080 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot8275019346:AAGPXX3fjw3g7Kg-ltTHsCNCa7FaUdaRCzM/getUpdates "HTTP/1.1 200 OK"
2025-09-08 01:35:05,161 - INFO - Bot: 2025-09-08 01:35:05,158 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot8275019346:AAGPXX3fjw3g7Kg-ltTHsCNCa7FaUdaRCzM/getUpdates "HTTP/1.1 200 OK"
2025-09-08 01:35:15,242 - INFO - Bot: 2025-09-08 01:35:15,241 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot8275019346:AAGPXX3fjw3g7Kg-ltTHsCNCa7FaUdaRCzM/getUpdates "HTTP/1.1 200 OK"
2025-09-08 01:35:25,322 - INFO - Bot: 2025-09-08 01:35:25,321 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot8275019346:AAGPXX3fjw3g7Kg-ltTHsCNCa7FaUdaRCzM/getUpdates "HTTP/1.1 200 OK"
2025-09-08 01:35:35,401 - INFO - Bot: 2025-09-08 01:35:35,400 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot8275019346:AAGPXX3fjw3g7Kg-ltTHsCNCa7FaUdaRCzM/getUpdates "HTTP/1.1 200 OK"
2025-09-08 01:35:45,483 - INFO - Bot: 2025-09-08 01:35:45,482 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot8275019346:AAGPXX3fjw3g7Kg-ltTHsCNCa7FaUdaRCzM/getUpdates "HTTP/1.1 200 OK"
2025-09-08 01:35:55,565 - INFO - Bot: 2025-09-08 01:35:55,564 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot8275019346:AAGPXX3fjw3g7Kg-ltTHsCNCa7FaUdaRCzM/getUpdates "HTTP/1.1 200 OK"
2025-09-08 01:36:05,641 - INFO - Bot: 2025-09-08 01:36:05,640 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot8275019346:AAGPXX3fjw3g7Kg-ltTHsCNCa7FaUdaRCzM/getUpdates "HTTP/1.1 200 OK"
2025-09-08 01:36:15,712 - INFO - Bot: 2025-09-08 01:36:15,711 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot8275019346:AAGPXX3fjw3g7Kg-ltTHsCNCa7FaUdaRCzM/getUpdates "HTTP/1.1 200 OK"
2025-09-08 01:36:25,791 - INFO - Bot: 2025-09-08 01:36:25,790 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot8275019346:AAGPXX3fjw3g7Kg-ltTHsCNCa7FaUdaRCzM/getUpdates "HTTP/1.1 200 OK"
2025-09-08 01:36:35,870 - INFO - Bot: 2025-09-08 01:36:35,870 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot8275019346:AAGPXX3fjw3g7Kg-ltTHsCNCa7FaUdaRCzM/getUpdates "HTTP/1.1 200 OK"
2025-09-08 01:36:45,943 - INFO - Bot: 2025-09-08 01:36:45,942 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot8275019346:AAGPXX3fjw3g7Kg-ltTHsCNCa7FaUdaRCzM/getUpdates "HTTP/1.1 200 OK"
2025-09-08 01:36:52,018 - INFO - Bot: 2025-09-08 01:36:52,018 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot8275019346:AAGPXX3fjw3g7Kg-ltTHsCNCa7FaUdaRCzM/getUpdates "HTTP/1.1 200 OK"
2025-09-08 01:36:52,389 - INFO - Bot: 2025-09-08 01:36:52,388 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot8275019346:AAGPXX3fjw3g7Kg-ltTHsCNCa7FaUdaRCzM/answerCallbackQuery "HTTP/1.1 200 OK"
2025-09-08 01:36:52,587 - INFO - Bot: 2025-09-08 01:36:52,586 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot8275019346:AAGPXX3fjw3g7Kg-ltTHsCNCa7FaUdaRCzM/editMessageText "HTTP/1.1 200 OK"
2025-09-08 01:36:54,033 - INFO - Bot: 2025-09-08 01:36:54,032 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot8275019346:AAGPXX3fjw3g7Kg-ltTHsCNCa7FaUdaRCzM/getUpdates "HTTP/1.1 200 OK"
2025-09-08 01:36:54,123 - INFO - Bot: 2025-09-08 01:36:54,122 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot8275019346:AAGPXX3fjw3g7Kg-ltTHsCNCa7FaUdaRCzM/answerCallbackQuery "HTTP/1.1 200 OK"
2025-09-08 01:36:54,252 - INFO - Bot: 2025-09-08 01:36:54,251 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot8275019346:AAGPXX3fjw3g7Kg-ltTHsCNCa7FaUdaRCzM/editMessageText "HTTP/1.1 200 OK"
2025-09-08 01:36:55,239 - INFO - Bot: 2025-09-08 01:36:55,236 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot8275019346:AAGPXX3fjw3g7Kg-ltTHsCNCa7FaUdaRCzM/getUpdates "HTTP/1.1 200 OK"
2025-09-08 01:36:55,327 - INFO - Bot: 2025-09-08 01:36:55,326 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot8275019346:AAGPXX3fjw3g7Kg-ltTHsCNCa7FaUdaRCzM/answerCallbackQuery "HTTP/1.1 200 OK"
2025-09-08 01:36:55,436 - INFO - Bot: 2025-09-08 01:36:55,435 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot8275019346:AAGPXX3fjw3g7Kg-ltTHsCNCa7FaUdaRCzM/editMessageText "HTTP/1.1 200 OK"
2025-09-08 01:36:56,263 - INFO - Bot: 2025-09-08 01:36:56,262 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot8275019346:AAGPXX3fjw3g7Kg-ltTHsCNCa7FaUdaRCzM/getUpdates "HTTP/1.1 200 OK"
2025-09-08 01:36:56,349 - INFO - Bot: 2025-09-08 01:36:56,348 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot8275019346:AAGPXX3fjw3g7Kg-ltTHsCNCa7FaUdaRCzM/answerCallbackQuery "HTTP/1.1 200 OK"
2025-09-08 01:36:56,476 - INFO - Bot: 2025-09-08 01:36:56,475 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot8275019346:AAGPXX3fjw3g7Kg-ltTHsCNCa7FaUdaRCzM/editMessageText "HTTP/1.1 200 OK"
2025-09-08 01:36:57,508 - INFO - Bot: 2025-09-08 01:36:57,508 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot8275019346:AAGPXX3fjw3g7Kg-ltTHsCNCa7FaUdaRCzM/getUpdates "HTTP/1.1 200 OK"
2025-09-08 01:36:57,610 - INFO - Bot: 2025-09-08 01:36:57,609 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot8275019346:AAGPXX3fjw3g7Kg-ltTHsCNCa7FaUdaRCzM/answerCallbackQuery "HTTP/1.1 200 OK"
2025-09-08 01:36:57,753 - INFO - Bot: 2025-09-08 01:36:57,752 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot8275019346:AAGPXX3fjw3g7Kg-ltTHsCNCa7FaUdaRCzM/editMessageText "HTTP/1.1 200 OK"
2025-09-08 01:37:01,687 - INFO - Bot: 2025-09-08 01:37:01,684 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot8275019346:AAGPXX3fjw3g7Kg-ltTHsCNCa7FaUdaRCzM/getUpdates "HTTP/1.1 200 OK"
2025-09-08 01:37:01,810 - INFO - Bot: 2025-09-08 01:37:01,804 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot8275019346:AAGPXX3fjw3g7Kg-ltTHsCNCa7FaUdaRCzM/answerCallbackQuery "HTTP/1.1 200 OK"
2025-09-08 01:37:01,971 - INFO - Bot: 2025-09-08 01:37:01,969 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot8275019346:AAGPXX3fjw3g7Kg-ltTHsCNCa7FaUdaRCzM/editMessageText "HTTP/1.1 200 OK"
2025-09-08 01:37:05,925 - INFO - Bot: 2025-09-08 01:37:05,922 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot8275019346:AAGPXX3fjw3g7Kg-ltTHsCNCa7FaUdaRCzM/getUpdates "HTTP/1.1 200 OK"
2025-09-08 01:37:06,006 - INFO - Bot: 2025-09-08 01:37:06,003 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot8275019346:AAGPXX3fjw3g7Kg-ltTHsCNCa7FaUdaRCzM/answerCallbackQuery "HTTP/1.1 200 OK"
2025-09-08 01:37:06,110 - INFO - Bot: 2025-09-08 01:37:06,107 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot8275019346:AAGPXX3fjw3g7Kg-ltTHsCNCa7FaUdaRCzM/editMessageText "HTTP/1.1 200 OK"
2025-09-08 01:37:07,043 - INFO - Bot: 2025-09-08 01:37:07,042 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot8275019346:AAGPXX3fjw3g7Kg-ltTHsCNCa7FaUdaRCzM/getUpdates "HTTP/1.1 200 OK"
2025-09-08 01:37:07,123 - INFO - Bot: 2025-09-08 01:37:07,122 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot8275019346:AAGPXX3fjw3g7Kg-ltTHsCNCa7FaUdaRCzM/answerCallbackQuery "HTTP/1.1 200 OK"
2025-09-08 01:37:07,248 - INFO - Bot: 2025-09-08 01:37:07,246 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot8275019346:AAGPXX3fjw3g7Kg-ltTHsCNCa7FaUdaRCzM/editMessageText "HTTP/1.1 200 OK"
2025-09-08 01:37:09,043 - INFO - Bot: 2025-09-08 01:37:09,042 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot8275019346:AAGPXX3fjw3g7Kg-ltTHsCNCa7FaUdaRCzM/getUpdates "HTTP/1.1 200 OK"
2025-09-08 01:37:09,132 - INFO - Bot: 2025-09-08 01:37:09,131 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot8275019346:AAGPXX3fjw3g7Kg-ltTHsCNCa7FaUdaRCzM/answerCallbackQuery "HTTP/1.1 200 OK"
2025-09-08 01:37:09,244 - INFO - Bot: 2025-09-08 01:37:09,243 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot8275019346:AAGPXX3fjw3g7Kg-ltTHsCNCa7FaUdaRCzM/editMessageText "HTTP/1.1 200 OK"
2025-09-08 01:37:13,445 - INFO - Bot: 2025-09-08 01:37:13,441 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot8275019346:AAGPXX3fjw3g7Kg-ltTHsCNCa7FaUdaRCzM/getUpdates "HTTP/1.1 200 OK"
2025-09-08 01:37:13,531 - INFO - Bot: 2025-09-08 01:37:13,530 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot8275019346:AAGPXX3fjw3g7Kg-ltTHsCNCa7FaUdaRCzM/answerCallbackQuery "HTTP/1.1 200 OK"
2025-09-08 01:37:13,652 - INFO - Bot: 2025-09-08 01:37:13,652 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot8275019346:AAGPXX3fjw3g7Kg-ltTHsCNCa7FaUdaRCzM/editMessageText "HTTP/1.1 200 OK"
2025-09-08 01:37:14,264 - INFO - Bot: 2025-09-08 01:37:14,261 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot8275019346:AAGPXX3fjw3g7Kg-ltTHsCNCa7FaUdaRCzM/editMessageText "HTTP/1.1 200 OK"
2025-09-08 01:37:14,884 - INFO - Bot: 2025-09-08 01:37:14,883 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot8275019346:AAGPXX3fjw3g7Kg-ltTHsCNCa7FaUdaRCzM/editMessageText "HTTP/1.1 200 OK"
2025-09-08 01:37:48,363 - INFO - Bot: 2025-09-08 01:37:48,362 - __main__ - ERROR - Start duel game error: database is locked
2025-09-08 01:37:48,372 - INFO - Bot: 2025-09-08 01:37:48,371 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot8275019346:AAGPXX3fjw3g7Kg-ltTHsCNCa7FaUdaRCzM/getUpdates "HTTP/1.1 200 OK"
2025-09-08 01:37:48,450 - INFO - Bot: 2025-09-08 01:37:48,449 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot8275019346:AAGPXX3fjw3g7Kg-ltTHsCNCa7FaUdaRCzM/getUpdates "HTTP/1.1 200 OK"
2025-09-08 01:37:48,750 - INFO - Bot: 2025-09-08 01:37:48,749 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot8275019346:AAGPXX3fjw3g7Kg-ltTHsCNCa7FaUdaRCzM/sendMessage "HTTP/1.1 200 OK"
2025-09-08 01:37:48,870 - INFO - Bot: 2025-09-08 01:37:48,868 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot8275019346:AAGPXX3fjw3g7Kg-ltTHsCNCa7FaUdaRCzM/sendMessage "HTTP/1.1 200 OK"
2025-09-08 01:37:48,992 - INFO - Bot: 2025-09-08 01:37:48,991 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot8275019346:AAGPXX3fjw3g7Kg-ltTHsCNCa7FaUdaRCzM/sendMessage "HTTP/1.1 200 OK"
2025-09-08 01:37:49,103 - INFO - Bot: 2025-09-08 01:37:49,103 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot8275019346:AAGPXX3fjw3g7Kg-ltTHsCNCa7FaUdaRCzM/sendMessage "HTTP/1.1 200 OK"
2025-09-08 01:37:49,230 - INFO - Bot: 2025-09-08 01:37:49,229 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot8275019346:AAGPXX3fjw3g7Kg-ltTHsCNCa7FaUdaRCzM/sendMessage "HTTP/1.1 200 OK"
2025-09-08 01:37:49,348 - INFO - Bot: 2025-09-08 01:37:49,347 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot8275019346:AAGPXX3fjw3g7Kg-ltTHsCNCa7FaUdaRCzM/answerCallbackQuery "HTTP/1.1 200 OK"
2025-09-08 01:37:49,464 - INFO - Bot: 2025-09-08 01:37:49,463 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot8275019346:AAGPXX3fjw3g7Kg-ltTHsCNCa7FaUdaRCzM/editMessageText "HTTP/1.1 200 OK"
2025-09-08 01:37:57,596 - INFO - Bot: 2025-09-08 01:37:57,595 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot8275019346:AAGPXX3fjw3g7Kg-ltTHsCNCa7FaUdaRCzM/getUpdates "HTTP/1.1 200 OK"
2025-09-08 01:37:57,831 - INFO - Bot: 2025-09-08 01:37:57,830 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot8275019346:AAGPXX3fjw3g7Kg-ltTHsCNCa7FaUdaRCzM/answerCallbackQuery "HTTP/1.1 200 OK"
2025-09-08 01:37:57,961 - INFO - Bot: 2025-09-08 01:37:57,960 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot8275019346:AAGPXX3fjw3g7Kg-ltTHsCNCa7FaUdaRCzM/editMessageText "HTTP/1.1 200 OK"
2025-09-08 01:38:01,766 - INFO - Bot: 2025-09-08 01:38:01,765 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot8275019346:AAGPXX3fjw3g7Kg-ltTHsCNCa7FaUdaRCzM/getUpdates "HTTP/1.1 200 OK"
2025-09-08 01:38:01,859 - INFO - Bot: 2025-09-08 01:38:01,858 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot8275019346:AAGPXX3fjw3g7Kg-ltTHsCNCa7FaUdaRCzM/answerCallbackQuery "HTTP/1.1 200 OK"
2025-09-08 01:38:01,966 - INFO - Bot: 2025-09-08 01:38:01,965 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot8275019346:AAGPXX3fjw3g7Kg-ltTHsCNCa7FaUdaRCzM/editMessageText "HTTP/1.1 200 OK"
2025-09-08 01:38:04,804 - INFO - Bot: 2025-09-08 01:38:04,803 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot8275019346:AAGPXX3fjw3g7Kg-ltTHsCNCa7FaUdaRCzM/getUpdates "HTTP/1.1 200 OK"
2025-09-08 01:38:04,894 - INFO - Bot: 2025-09-08 01:38:04,893 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot8275019346:AAGPXX3fjw3g7Kg-ltTHsCNCa7FaUdaRCzM/answerCallbackQuery "HTTP/1.1 200 OK"
2025-09-08 01:38:04,998 - INFO - Bot: 2025-09-08 01:38:04,997 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot8275019346:AAGPXX3fjw3g7Kg-ltTHsCNCa7FaUdaRCzM/editMessageText "HTTP/1.1 200 OK"
2025-09-08 01:38:05,957 - INFO - Bot: 2025-09-08 01:38:05,956 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot8275019346:AAGPXX3fjw3g7Kg-ltTHsCNCa7FaUdaRCzM/getUpdates "HTTP/1.1 200 OK"
